0.0000 -0.0000 38.0660
0.0550 20.5178 25.9046
0.1099 20.5214 7.8438
0.1648 12.4219 1.2016
0.2197 7.1120 0.9555
0.2746 4.6076 2.0896
0.3293 3.6850 3.2868
0.3840 3.8326 4.2071
0.4386 4.8163 4.3186
0.4931 5.5696 3.0208
0.5475 4.7935 1.4564
0.6018 3.3568 1.0526
0.6558 2.3799 1.4703
0.7098 1.9911 2.0822
0.7638 2.0644 2.5839
0.8173 2.4245 2.7432
0.8708 2.7250 2.4772
0.9242 2.6846 2.0390
0.9772 2.3724 1.7424
1.0302 1.9908 1.6724
1.0829 1.6751 1.7868
1.1354 1.5110 2.0177
1.1878 1.5495 2.2334
1.2398 1.6965 2.2946
1.2916 1.8171 2.2159
1.3434 1.8574 2.0354
1.3948 1.7265 1.8325
1.4459 1.4680 1.7907
1.4971 1.2931 1.9435
1.5477 1.3196 2.1113
1.5982 1.4268 2.1163
1.6486 1.4183 2.0363
1.6986 1.3574 2.0379
1.7483 1.3607 2.0604
1.7981 1.3677 2.0288
1.8474 1.3314 1.9986
1.8965 1.3027 1.9970
1.9456 1.2795 1.9662
1.9943 1.1911 1.9540
2.0427 1.1230 2.0403
2.0912 1.1669 2.1366
2.1393 1.2602 2.1372
2.1872 1.3027 2.0655
2.2350 1.2762 1.9872
2.2826 1.1968 1.9519
2.3299 1.1207 1.9850
2.3772 1.0908 2.0520
2.4244 1.1099 2.1216
2.4711 1.1796 2.1555
2.5179 1.2493 2.1152
2.5646 1.2520 2.0335
2.6110 1.1807 1.9874
2.6574 1.1007 2.0300
2.7037 1.1003 2.1233
2.7498 1.1781 2.1669
2.7958 1.2424 2.1233
2.8418 1.2263 2.0658
2.8877 1.1817 2.0720
2.9334 1.1784 2.1094
2.9792 1.1992 2.1294
3.0249 1.2181 2.1372
3.0705 1.2338 2.1448
3.1161 1.2539 2.1542
3.1617 1.2772 2.1565
3.2073 1.2922 2.1594
3.2529 1.3136 2.1750
3.2984 1.3529 2.1849
3.3440 1.3929 2.1788
3.3897 1.4251 2.1691
3.4353 1.4572 2.1644
3.4810 1.4982 2.1569
3.5269 1.5400 2.1411
3.5727 1.5852 2.1233
3.6186 1.6373 2.0884
3.6647 1.6711 2.0333
3.7109 1.6767 1.9825
3.7572 1.6663 1.9589
3.8036 1.6698 1.9689
3.8503 1.7113 1.9930
3.8970 1.7933 2.0013
3.9438 1.9002 1.9780
3.9911 2.0332 1.9135
4.0384 2.1705 1.7640
4.0858 2.2274 1.5329
4.1339 2.1728 1.3062
4.1819 2.0609 1.1355
4.2300 1.9223 1.0046
4.2789 1.7444 0.9169
4.3279 1.5541 0.9143
4.3768 1.4196 0.9811
4.4267 1.3511 1.0562
4.4767 1.3225 1.1049
4.5267 1.2959 1.1164
4.5777 1.2325 1.1202
4.6289 1.1455 1.1650
4.6801 1.0800 1.2644
4.7326 1.0773 1.3942
4.7851 1.1366 1.4995
4.8377 1.2231 1.5694
4.8917 1.3414 1.6047
4.9458 1.4675 1.5701
5.0002 1.5414 1.4802
5.0559 1.5567 1.3952
5.1116 1.5480 1.3317
5.1682 1.5141 1.2899
5.2257 1.4781 1.2994
5.2832 1.4940 1.3422
5.3424 1.5662 1.3546
5.4019 1.6379 1.3172
5.4620 1.6929 1.2619
5.5236 1.7416 1.1903
5.5851 1.7681 1.1002
5.6486 1.7558 1.0138
5.7124 1.7319 0.9826
5.7775 1.7833 0.9835
5.8436 1.9213 0.9030
5.9104 2.0229 0.6592
5.9791 1.9280 0.3588
6.0480 1.7081 0.1913
6.1194 1.5038 0.1498
6.1908 1.3679 0.1510
6.2648 1.2593 0.1386
6.3391 1.1400 0.1335
6.4160 1.0324 0.1572
6.4932 0.9506 0.1870
6.5733 0.8831 0.2111
6.6539 0.8167 0.2245
6.7375 0.7354 0.2486
