0.0000 -0.0000 19.9571
0.0549 7.0634 16.7342
0.1099 9.2009 11.4353
0.1648 8.9503 7.6916
0.2196 7.6258 5.0375
0.2745 5.8566 3.9614
0.3292 4.8888 3.9304
0.3839 4.6697 3.7840
0.4385 4.4902 3.2864
0.4929 4.0244 2.7260
0.5473 3.3175 2.5394
0.6016 2.9357 2.7664
0.6556 2.9686 2.8282
0.7096 2.9483 2.5778
0.7634 2.6805 2.3163
0.8170 2.3099 2.2828
0.8706 2.1145 2.4545
0.9238 2.1682 2.5365
0.9769 2.1925 2.3901
1.0299 2.0314 2.2541
1.0825 1.8582 2.2454
1.1350 1.7408 2.2970
1.1874 1.7105 2.3512
1.2393 1.7092 2.3317
1.2912 1.6588 2.2889
1.3430 1.6052 2.2764
1.3942 1.5565 2.2422
1.4455 1.4607 2.2385
1.4965 1.4107 2.2964
1.5471 1.4263 2.3305
1.5977 1.4526 2.2986
1.6480 1.4144 2.2323
1.6979 1.3265 2.2237
1.7479 1.2805 2.2744
1.7974 1.2874 2.3046
1.8467 1.2952 2.3076
1.8960 1.3036 2.2935
1.9449 1.2914 2.2644
1.9935 1.2576 2.2424
2.0422 1.2062 2.2467
2.0905 1.1788 2.2921
2.1385 1.2028 2.3260
2.1865 1.2325 2.3171
2.2343 1.2381 2.2873
2.2817 1.2174 2.2636
2.3292 1.1862 2.2574
2.3764 1.1529 2.2751
2.4234 1.1464 2.3170
2.4703 1.1780 2.3419
2.5172 1.2092 2.3301
2.5636 1.2169 2.3033
2.6101 1.2005 2.2812
2.6566 1.1688 2.2825
2.7027 1.1481 2.3142
2.7488 1.1591 2.3564
2.7950 1.2019 2.3832
2.8408 1.2541 2.3669
2.8867 1.2660 2.3192
2.9325 1.2337 2.2960
2.9782 1.2002 2.3184
3.0238 1.1981 2.3706
3.0695 1.2455 2.4205
3.1151 1.3247 2.4197
3.1606 1.3667 2.3603
3.2062 1.3365 2.3194
3.2517 1.3020 2.3515
3.2973 1.3294 2.4162
3.3429 1.4125 2.4414
3.3885 1.4817 2.4065
3.4342 1.5019 2.3708
3.4799 1.5189 2.3738
3.5256 1.5691 2.3861
3.5715 1.6462 2.3795
3.6174 1.7329 2.3347
3.6634 1.7960 2.2597
3.7096 1.8394 2.1786
3.7559 1.8675 2.0839
3.8023 1.8579 1.9816
3.8488 1.8097 1.9123
3.8956 1.7712 1.8920
3.9425 1.7683 1.8832
3.9895 1.7871 1.8671
4.0370 1.8300 1.8335
4.0845 1.8827 1.7591
4.1321 1.9112 1.6352
4.1804 1.8744 1.4848
4.2287 1.7703 1.3649
4.2770 1.6386 1.3043
4.3262 1.5129 1.2954
4.3754 1.4126 1.3187
4.4247 1.3363 1.3520
4.4749 1.2675 1.3929
4.5252 1.2105 1.4500
4.5756 1.1729 1.5195
4.6271 1.1560 1.6003
4.6786 1.1705 1.6901
4.7304 1.2316 1.7708
4.7832 1.3296 1.8048
4.8360 1.4158 1.7833
4.8895 1.4671 1.7388
4.9438 1.4906 1.6998
4.9981 1.5091 1.6762
5.0536 1.5324 1.6485
5.1096 1.5411 1.6227
5.1657 1.5556 1.6162
5.2234 1.5906 1.6048
5.2811 1.6220 1.5815
5.3398 1.6583 1.5739
5.3995 1.7326 1.5534
5.4592 1.8134 1.5003
5.5210 1.9113 1.4083
5.5827 1.9758 1.2418
5.6458 1.9498 1.0665
5.7097 1.8871 0.9307
5.7745 1.7994 0.8254
5.8407 1.7179 0.7665
5.9073 1.6774 0.7072
5.9761 1.6257 0.6027
6.0448 1.5179 0.5020
6.1161 1.3842 0.4476
6.1875 1.2635 0.4259
6.2614 1.1465 0.4192
6.3355 1.0385 0.4381
6.4124 0.9579 0.4668
6.4894 0.8840 0.4844
6.5695 0.8072 0.5154
6.6501 0.7520 0.5499
6.7334 0.6976 0.5746
6.8179 0.6417 0.6062
6.9045 0.5962 0.6427
6.9934 0.5586 0.6744
7.0836 0.5196 0.7013
7.1772 0.4793 0.7357
7.2725 0.4508 0.7687
7.3698 0.4183 0.7961
7.4708 0.3872 0.8308
7.5738 0.3630 0.8624
7.6793 0.3356 0.8937
7.7885 0.3140 0.9292
7.9008 0.2951 0.9599
8.0161 0.2744 0.9928
8.1346 0.2598 1.0243
8.2568 0.2410 1.0556
8.3835 0.2279 1.0888
8.5141 0.2124 1.1195
8.6489 0.1979 1.1542
8.7883 0.1862 1.1885
8.9324 0.1733 1.2245
9.0816 0.1637 1.2628
9.2362 0.1545 1.3012
9.3965 0.1452 1.3439
9.5628 0.1403 1.3889
9.7355 0.1343 1.4374
9.9157 0.1337 1.4927
10.1031 0.1375 1.5511
10.2978 0.1445 1.6141
10.5013 0.1539 1.6865
10.7137 0.1678 1.7735
10.9354 0.1944 1.9074
11.1677 0.3259 2.0660
11.4109 0.5485 2.1044
11.6657 0.6659 2.0599
11.9334 0.7475 2.0595
12.2151 0.8392 2.0957
12.5115 0.9737 2.1714
12.8239 1.2346 2.3055
13.1542 1.8135 2.2008
13.5034 2.2083 1.6026
13.8728 2.0298 1.0369
14.2654 1.8431 0.7270
14.6827 1.5810 0.5184
15.1271 1.3879 0.3959
15.6013 1.1591 0.3048
16.1088 0.9489 0.2997
16.6527 0.8105 0.3229
17.2376 0.6858 0.3366
17.8680 0.5654 0.3696
18.5494 0.4807 0.4134
19.2882 0.4099 0.4468
20.0918 0.3411 0.4783
20.9691 0.2785 0.5129
21.9308 0.2215 0.5513
22.9893 0.1757 0.5911
24.1601 0.1367 0.6255
25.4618 0.0921 0.6620
26.9174 0.0567 0.7068
28.5556 0.0337 0.7517
30.4129 0.0174 0.7936
32.5359 0.0102 0.8309
34.9857 0.0063 0.8614
37.8434 0.0032 0.8878
41.2193 0.0039 0.9102
45.2676 0.0043 0.9274
50.2107 0.0039 0.9416
56.3801 0.0032 0.9535
64.2948 0.0011 0.9641
74.8152 0.0001 0.9742
89.4772 0.0000 0.9825
111.3198 0.0000 0.9889
147.3170 0.0000 0.9937
