0.0000 0.0000 10.5914
0.0200 0.4046 10.5964
0.0400 0.8246 10.6087
0.0601 1.2743 10.6199
0.0801 1.7653 10.6162
0.1001 2.3046 10.5782
0.1201 2.8921 10.4820
0.1401 3.5180 10.3020
0.1601 4.1615 10.0144
0.1802 4.7903 9.6022
0.2002 5.3641 9.0611
0.2202 5.8398 8.4029
0.2402 6.1789 7.6567
0.2602 6.3552 6.8664
0.2802 6.3610 6.0842
0.3003 6.2087 5.3618
0.3203 5.9293 4.7420
0.3403 5.5660 4.2517
0.3603 5.1664 3.8995
0.3803 4.7745 3.6763
0.4003 4.4248 3.5597
0.4204 4.1389 3.5198
0.4404 3.9252 3.5251
0.4604 3.7808 3.5472
0.4804 3.6950 3.5642
0.5004 3.6530 3.5619
0.5204 3.6393 3.5332
0.5405 3.6401 3.4766
0.5605 3.6445 3.3938
0.5805 3.6441 3.2886
0.6005 3.6326 3.1649
0.6205 3.6049 3.0273
0.6405 3.5562 2.8809
0.6606 3.4828 2.7326
0.6806 3.3827 2.5906
0.7006 3.2570 2.4646
0.7206 3.1105 2.3637
0.7406 2.9516 2.2951
0.7606 2.7912 2.2626
0.7807 2.6414 2.2652
0.8007 2.5128 2.2978
0.8207 2.4136 2.3514
0.8407 2.3480 2.4149
0.8607 2.3159 2.4768
0.8807 2.3132 2.5265
0.9008 2.3327 2.5558
0.9208 2.3653 2.5599
0.9408 2.4008 2.5372
0.9608 2.4297 2.4897
0.9808 2.4440 2.4223
1.0008 2.4379 2.3421
1.0209 2.4085 2.2577
1.0409 2.3563 2.1778
1.0609 2.2846 2.1102
1.0809 2.1990 2.0608
1.1009 2.1067 2.0329
1.1209 2.0153 2.0272
1.1410 1.9318 2.0417
1.1610 1.8619 2.0724
1.1810 1.8094 2.1137
1.2010 1.7760 2.1596
1.2210 1.7616 2.2040
1.2410 1.7640 2.2412
1.2611 1.7795 2.2667
1.2811 1.8034 2.2774
1.3011 1.8300 2.2719
1.3211 1.8538 2.2507
1.3411 1.8698 2.2162
1.3611 1.8741 2.1722
1.3812 1.8644 2.1235
1.4012 1.8400 2.0751
1.4212 1.8020 2.0319
1.4412 1.7529 1.9984
1.4612 1.6963 1.9779
1.4812 1.6371 1.9724
1.5013 1.5804 1.9822
1.5213 1.5314 2.0058
1.5413 1.4946 2.0399
1.5613 1.4731 2.0797
1.5813 1.4679 2.1194
1.6013 1.4780 2.1529
1.6214 1.4998 2.1752
1.6414 1.5281 2.1828
1.6614 1.5568 2.1747
1.6814 1.5797 2.1523
1.7014 1.5920 2.1193
1.7214 1.5907 2.0810
1.7415 1.5751 2.0431
1.7615 1.5469 2.0111
1.7815 1.5095 1.9894
1.8015 1.4679 1.9802
1.8215 1.4271 1.9840
1.8415 1.3918 1.9991
1.8616 1.3656 2.0224
1.8816 1.3507 2.0498
1.9016 1.3471 2.0766
1.9216 1.3534 2.0988
1.9416 1.3667 2.1132
1.9616 1.3832 2.1184
1.9817 1.3989 2.1144
2.0017 1.4105 2.1026
2.0217 1.4156 2.0859
2.0417 1.4131 2.0675
2.0617 1.4036 2.0506
2.0817 1.3885 2.0378
2.1018 1.3702 2.0306
2.1218 1.3512 2.0295
2.1418 1.3339 2.0339
2.1618 1.3201 2.0424
2.1818 1.3106 2.0534
2.2018 1.3057 2.0651
2.2219 1.3049 2.0758
2.2419 1.3075 2.0845
2.2619 1.3122 2.0904
2.2819 1.3178 2.0932
2.3019 1.3234 2.0931
2.3219 1.3278 2.0905
2.3420 1.3306 2.0863
2.3620 1.3312 2.0811
2.3820 1.3297 2.0760
2.4020 1.3263 2.0716
2.4220 1.3215 2.0687
2.4420 1.3160 2.0676
2.4621 1.3104 2.0685
2.4821 1.3055 2.0712
2.5021 1.3020 2.0755
2.5221 1.3003 2.0808
2.5421 1.3006 2.0863
2.5621 1.3030 2.0913
2.5822 1.3069 2.0949
2.6022 1.3116 2.0967
2.6222 1.3163 2.0966
2.6422 1.3199 2.0949
2.6622 1.3219 2.0925
2.6822 1.3221 2.0903
2.7023 1.3209 2.0893
2.7223 1.3191 2.0900
2.7423 1.3178 2.0927
2.7623 1.3176 2.0968
2.7823 1.3192 2.1016
2.8023 1.3226 2.1064
2.8224 1.3273 2.1103
2.8424 1.3328 2.1130
2.8624 1.3384 2.1146
2.8824 1.3434 2.1154
2.9024 1.3478 2.1160
2.9224 1.3517 2.1169
2.9425 1.3553 2.1185
2.9625 1.3591 2.1209
2.9825 1.3636 2.1238
3.0025 1.3689 2.1271
3.0225 1.3751 2.1302
3.0425 1.3820 2.1331
3.0626 1.3893 2.1356
3.0826 1.3969 2.1377
3.1026 1.4045 2.1395
3.1226 1.4122 2.1414
3.1426 1.4201 2.1435
3.1626 1.4283 2.1457
3.1827 1.4370 2.1482
3.2027 1.4464 2.1507
3.2227 1.4563 2.1531
3.2427 1.4669 2.1555
3.2627 1.4780 2.1576
3.2827 1.4897 2.1596
3.3028 1.5019 2.1615
3.3228 1.5147 2.1631
3.3428 1.5281 2.1646
3.3628 1.5421 2.1660
3.3828 1.5568 2.1673
3.4028 1.5724 2.1683
3.4229 1.5889 2.1691
3.4429 1.6064 2.1694
3.4629 1.6250 2.1690
3.4829 1.6445 2.1679
3.5029 1.6650 2.1658
3.5229 1.6863 2.1626
3.5430 1.7082 2.1582
3.5630 1.7306 2.1526
3.5830 1.7534 2.1459
3.6030 1.7766 2.1381
3.6230 1.8001 2.1293
3.6430 1.8240 2.1196
3.6631 1.8486 2.1089
3.6831 1.8740 2.0970
3.7031 1.9003 2.0835
3.7231 1.9274 2.0681
3.7431 1.9550 2.0505
3.7631 1.9828 2.0303
3.7832 2.0103 2.0076
3.8032 2.0373 1.9823
3.8232 2.0635 1.9545
3.8432 2.0886 1.9244
3.8632 2.1127 1.8918
3.8832 2.1352 1.8566
3.9033 2.1560 1.8188
3.9233 2.1743 1.7784
3.9433 2.1896 1.7357
3.9633 2.2016 1.6914
3.9833 2.2098 1.6460
4.0033 2.2145 1.6004
4.0234 2.2160 1.5552
4.0434 2.2148 1.5105
4.0634 2.2115 1.4663
4.0834 2.2065 1.4223
4.1034 2.1997 1.3778
4.1234 2.1906 1.3324
4.1435 2.1784 1.2857
4.1635 2.1621 1.2382
4.1835 2.1407 1.1905
4.2035 2.1137 1.1439
4.2235 2.0808 1.0997
4.2435 2.0426 1.0595
4.2636 1.9998 1.0243
4.2836 1.9536 0.9951
4.3036 1.9054 0.9723
4.3236 1.8563 0.9558
4.3436 1.8073 0.9454
4.3636 1.7593 0.9407
4.3837 1.7128 0.9412
4.4037 1.6682 0.9465
4.4237 1.6259 0.9564
4.4437 1.5862 0.9705
4.4637 1.5495 0.9888
4.4837 1.5164 1.0111
4.5038 1.4873 1.0370
4.5238 1.4631 1.0659
4.5438 1.4443 1.0973
4.5638 1.4313 1.1300
4.5838 1.4243 1.1631
4.6038 1.4232 1.1953
4.6239 1.4276 1.2258
4.6439 1.4368 1.2534
4.6639 1.4501 1.2776
4.6839 1.4664 1.2979
4.7039 1.4847 1.3142
4.7239 1.5043 1.3265
4.7440 1.5243 1.3352
4.7640 1.5441 1.3408
4.7840 1.5633 1.3437
4.8040 1.5819 1.3445
4.8240 1.5999 1.3436
4.8440 1.6173 1.3413
4.8641 1.6344 1.3377
4.8841 1.6511 1.3328
4.9041 1.6677 1.3265
4.9241 1.6839 1.3188
