0.0000 0.0000 10.4729
0.0201 0.3893 10.4826
0.0401 0.7980 10.5089
0.0602 1.2457 10.5428
0.0803 1.7507 10.5666
0.1003 2.3273 10.5522
0.1204 2.9782 10.4593
0.1405 3.6848 10.2401
0.1605 4.3996 9.8518
0.1806 5.0465 9.2774
0.2007 5.5402 8.5453
0.2207 5.8172 7.7324
0.2408 5.8666 6.9425
0.2609 5.7369 6.2671
0.2809 5.5140 5.7513
0.3010 5.2843 5.3846
0.3211 5.1031 5.1173
0.3411 4.9832 4.8891
0.3612 4.9032 4.6552
0.3812 4.8269 4.3990
0.4013 4.7227 4.1305
0.4214 4.5766 3.8752
0.4414 4.3953 3.6599
0.4615 4.2008 3.5005
0.4816 4.0207 3.3957
0.5016 3.8757 3.3280
0.5217 3.7715 3.2718
0.5418 3.6979 3.2047
0.5618 3.6345 3.1170
0.5819 3.5622 3.0135
0.6020 3.4709 2.9086
0.6220 3.3627 2.8180
0.6421 3.2481 2.7509
0.6622 3.1399 2.7078
0.6822 3.0480 2.6818
0.7023 2.9761 2.6620
0.7224 2.9211 2.6382
0.7424 2.8747 2.6045
0.7625 2.8277 2.5610
0.7826 2.7738 2.5132
0.8026 2.7117 2.4686
0.8227 2.6450 2.4327
0.8428 2.5795 2.4074
0.8628 2.5201 2.3904
0.8829 2.4686 2.3775
0.9030 2.4243 2.3650
0.9230 2.3851 2.3509
0.9431 2.3488 2.3348
0.9632 2.3140 2.3167
0.9832 2.2794 2.2972
1.0033 2.2440 2.2768
1.0233 2.2069 2.2569
1.0434 2.1682 2.2390
1.0635 2.1284 2.2247
1.0835 2.0895 2.2151
1.1036 2.0538 2.2100
1.1237 2.0235 2.2078
1.1437 1.9993 2.2055
1.1638 1.9802 2.1999
1.1839 1.9631 2.1887
1.2039 1.9437 2.1723
1.2240 1.9187 2.1538
1.2441 1.8875 2.1381
1.2641 1.8532 2.1293
1.2842 1.8210 2.1285
1.3043 1.7954 2.1332
1.3243 1.7784 2.1384
1.3444 1.7681 2.1389
1.3645 1.7599 2.1322
1.3845 1.7487 2.1193
1.4046 1.7313 2.1040
1.4247 1.7079 2.0912
1.4447 1.6815 2.0845
1.4648 1.6564 2.0844
1.4849 1.6365 2.0888
1.5049 1.6229 2.0937
1.5250 1.6143 2.0956
1.5451 1.6075 2.0929
1.5651 1.5994 2.0860
1.5852 1.5879 2.0774
1.6053 1.5734 2.0695
1.6253 1.5569 2.0640
1.6454 1.5403 2.0613
1.6654 1.5247 2.0612
1.6855 1.5112 2.0629
1.7056 1.5003 2.0655
1.7256 1.4925 2.0678
1.7457 1.4870 2.0679
1.7658 1.4823 2.0650
1.7858 1.4761 2.0593
1.8059 1.4669 2.0525
1.8260 1.4545 2.0469
1.8460 1.4403 2.0446
1.8661 1.4268 2.0463
1.8862 1.4166 2.0509
1.9062 1.4107 2.0558
1.9263 1.4083 2.0582
1.9464 1.4069 2.0567
1.9664 1.4035 2.0519
1.9865 1.3967 2.0462
2.0066 1.3870 2.0423
2.0266 1.3762 2.0415
2.0467 1.3666 2.0438
2.0668 1.3595 2.0478
2.0868 1.3553 2.0518
2.1069 1.3532 2.0545
2.1270 1.3522 2.0550
