0.0000 0.0000 25.8956
0.0188 4.6570 25.0071
0.0375 8.4644 22.6151
0.0563 10.9188 19.3953
0.0750 11.9967 16.0999
0.0938 12.0385 13.2682
0.1126 11.5113 11.1163
0.1313 10.8114 9.5958
0.1501 10.1738 8.5231
0.1688 9.6762 7.6961
0.1876 9.2881 6.9655
0.2064 8.9321 6.2617
0.2251 8.5376 5.5875
0.2439 8.0742 4.9873
0.2626 7.5598 4.5091
0.2814 7.0445 4.1740
0.3002 6.5823 3.9664
0.3189 6.2085 3.8428
0.3377 5.9278 3.7508
0.3564 5.7189 3.6485
0.3752 5.5460 3.5156
0.3940 5.3743 3.3548
0.4127 5.1814 3.1855
0.4315 4.9623 3.0329
0.4502 4.7280 2.9177
0.4690 4.4989 2.8486
0.4878 4.2966 2.8202
0.5065 4.1352 2.8152
0.5253 4.0162 2.8113
0.5440 3.9281 2.7901
0.5628 3.8518 2.7435
0.5816 3.7683 2.6764
0.6003 3.6666 2.6030
0.6191 3.5470 2.5396
0.6378 3.4190 2.4977
0.6566 3.2962 2.4804
0.6754 3.1907 2.4821
0.6941 3.1087 2.4918
0.7129 3.0489 2.4969
0.7316 3.0034 2.4885
0.7504 2.9608 2.4640
0.7692 2.9109 2.4276
0.7879 2.8485 2.3883
0.8067 2.7745 2.3560
0.8254 2.6956 2.3378
0.8442 2.6209 2.3350
0.8630 2.5584 2.3433
0.8817 2.5120 2.3544
0.9005 2.4795 2.3595
0.9192 2.4539 2.3531
0.9380 2.4266 2.3353
0.9568 2.3913 2.3112
0.9755 2.3465 2.2882
0.9943 2.2953 2.2727
1.0130 2.2437 2.2673
1.0318 2.1977 2.2707
1.0506 2.1609 2.2785
1.0693 2.1338 2.2853
1.0881 2.1136 2.2864
1.1068 2.0954 2.2798
1.1256 2.0743 2.2668
1.1444 2.0470 2.2513
1.1631 2.0136 2.2384
1.1819 1.9771 2.2318
1.2006 1.9422 2.2324
1.2194 1.9128 2.2381
1.2382 1.8909 2.2447
1.2569 1.8751 2.2481
1.2757 1.8619 2.2458
1.2944 1.8472 2.2383
1.3132 1.8282 2.2284
1.3320 1.8048 2.2198
1.3507 1.7791 2.2153
1.3695 1.7542 2.2155
1.3882 1.7327 2.2189
1.4070 1.7156 2.2231
1.4258 1.7023 2.2257
1.4445 1.6907 2.2253
1.4633 1.6788 2.2220
1.4820 1.6651 2.2171
1.5008 1.6490 2.2124
1.5196 1.6314 2.2095
1.5383 1.6138 2.2092
1.5571 1.5978 2.2112
1.5758 1.5844 2.2142
1.5946 1.5736 2.2165
1.6134 1.5643 2.2171
1.6321 1.5551 2.2157
1.6509 1.5447 2.2131
1.6696 1.5328 2.2107
1.6884 1.5201 2.2097
1.7072 1.5077 2.2102
1.7259 1.4966 2.2120
1.7447 1.4870 2.2139
1.7634 1.4787 2.2152
1.7822 1.4708 2.2157
1.8010 1.4630 2.2156
1.8197 1.4548 2.2153
1.8385 1.4465 2.2153
1.8572 1.4383 2.2154
1.8760 1.4302 2.2159
1.8948 1.4223 2.2167
1.9135 1.4148 2.2178
1.9323 1.4077 2.2193
1.9510 1.4015 2.2210
1.9698 1.3961 2.2224
1.9886 1.3910 2.2231
2.0073 1.3858 2.2232
2.0261 1.3800 2.2232
2.0448 1.3736 2.2238
2.0636 1.3674 2.2254
2.0824 1.3621 2.2279
2.1011 1.3581 2.2305
2.1199 1.3552 2.2324
2.1386 1.3525 2.2331
2.1574 1.3492 2.2330
2.1762 1.3450 2.2331
2.1949 1.3403 2.2341
2.2137 1.3361 2.2362
2.2324 1.3330 2.2387
2.2512 1.3311 2.2410
2.2700 1.3297 2.2422
2.2887 1.3279 2.2426
2.3075 1.3253 2.2429
2.3262 1.3222 2.2439
2.3450 1.3193 2.2458
2.3638 1.3173 2.2482
2.3825 1.3162 2.2505
2.4013 1.3155 2.2523
2.4200 1.3147 2.2535
2.4388 1.3135 2.2548
2.4576 1.3122 2.2566
2.4763 1.3113 2.2590
2.4951 1.3113 2.2616
2.5138 1.3119 2.2638
2.5326 1.3128 2.2654
2.5514 1.3135 2.2667
2.5701 1.3140 2.2681
2.5889 1.3147 2.2697
2.6076 1.3157 2.2715
2.6264 1.3171 2.2731
2.6452 1.3187 2.2744
2.6639 1.3201 2.2755
2.6827 1.3214 2.2766
2.7014 1.3227 2.2780
2.7202 1.3242 2.2795
2.7389 1.3259 2.2811
2.7577 1.3276 2.2827
2.7765 1.3294 2.2844
2.7952 1.3313 2.2864
2.8140 1.3336 2.2887
2.8327 1.3362 2.2911
2.8515 1.3392 2.2935
2.8703 1.3424 2.2958
2.8890 1.3459 2.2982
2.9078 1.3496 2.3007
2.9265 1.3537 2.3032
2.9453 1.3581 2.3057
2.9641 1.3628 2.3082
2.9828 1.3677 2.3106
3.0016 1.3728 2.3130
3.0203 1.3783 2.3155
3.0391 1.3840 2.3180
3.0579 1.3902 2.3204
