0.0000 0.0000 9.1799
0.0318 0.5419 9.1892
0.0636 1.1326 9.2026
0.0954 1.8095 9.1765
0.1272 2.5825 9.0417
0.1590 3.4151 8.7186
0.1908 4.2160 8.1499
0.2226 4.8574 7.3398
0.2544 5.2225 6.3743
0.2862 5.2620 5.4013
0.3181 5.0230 4.5720
0.3499 4.6268 3.9774
0.3817 4.2108 3.6194
0.4135 3.8706 3.4299
0.4453 3.6350 3.3191
0.4771 3.4800 3.2205
0.5089 3.3642 3.1095
0.5407 3.2598 2.9917
0.5725 3.1608 2.8788
0.6043 3.0717 2.7715
0.6361 2.9908 2.6608
0.6679 2.9056 2.5420
0.6997 2.8022 2.4237
0.7315 2.6791 2.3239
0.7633 2.5498 2.2553
0.7951 2.4329 2.2159
0.8269 2.3380 2.1908
0.8587 2.2602 2.1656
0.8906 2.1873 2.1362
0.9224 2.1114 2.1102
0.9542 2.0356 2.0974
0.9860 1.9708 2.1003
1.0178 1.9267 2.1111
1.0496 1.9047 2.1166
1.0814 1.8970 2.1058
1.1132 1.8916 2.0747
1.1450 1.8765 2.0262
1.1768 1.8428 1.9685
1.2086 1.7869 1.9139
1.2404 1.7119 1.8754
1.2722 1.6286 1.8631
1.3040 1.5522 1.8795
1.3358 1.4975 1.9178
1.3676 1.4731 1.9637
1.3994 1.4779 2.0006
1.4312 1.5025 2.0150
1.4630 1.5314 2.0009
1.4949 1.5490 1.9615
1.5267 1.5438 1.9075
1.5585 1.5118 1.8535
1.5903 1.4572 1.8138
1.6221 1.3906 1.7987
1.6539 1.3264 1.8113
1.6857 1.2794 1.8470
1.7175 1.2594 1.8930
1.7493 1.2676 1.9329
1.7811 1.2950 1.9523
1.8129 1.3260 1.9452
1.8447 1.3449 1.9162
1.8765 1.3428 1.8780
1.9083 1.3205 1.8445
1.9401 1.2862 1.8249
1.9719 1.2500 1.8215
2.0037 1.2199 1.8304
2.0355 1.1992 1.8461
2.0674 1.1877 1.8634
2.0992 1.1841 1.8795
2.1310 1.1869 1.8924
2.1628 1.1950 1.9001
2.1946 1.2059 1.9006
2.2264 1.2157 1.8929
2.2582 1.2198 1.8783
2.2900 1.2150 1.8613
2.3218 1.2010 1.8472
2.3536 1.1809 1.8412
2.3854 1.1598 1.8459
2.4172 1.1441 1.8605
2.4490 1.1389 1.8808
2.4808 1.1457 1.8996
2.5126 1.1616 1.9102
2.5444 1.1793 1.9089
2.5762 1.1912 1.8976
2.6080 1.1926 1.8829
2.6398 1.1842 1.8726
2.6717 1.1717 1.8714
2.7035 1.1617 1.8794
2.7353 1.1587 1.8926
2.7671 1.1633 1.9062
2.7989 1.1738 1.9163
2.8307 1.1870 1.9213
2.8625 1.1997 1.9213
2.8943 1.2092 1.9180
2.9261 1.2146 1.9147
2.9579 1.2170 1.9143
2.9897 1.2196 1.9185
3.0215 1.2257 1.9262
3.0533 1.2367 1.9343
3.0851 1.2516 1.9401
3.1169 1.2680 1.9424
3.1487 1.2838 1.9423
3.1805 1.2986 1.9416
3.2123 1.3137 1.9414
3.2442 1.3304 1.9410
3.2760 1.3490 1.9392
3.3078 1.3683 1.9344
3.3396 1.3863 1.9268
3.3714 1.4016 1.9181
3.4032 1.4141 1.9105
3.4350 1.4254 1.9058
3.4668 1.4380 1.9044
3.4986 1.4536 1.9051
3.5304 1.4730 1.9062
3.5622 1.4958 1.9062
3.5940 1.5212 1.9044
3.6258 1.5483 1.9008
3.6576 1.5767 1.8959
3.6894 1.6068 1.8903
3.7212 1.6398 1.8845
3.7530 1.6772 1.8777
3.7848 1.7201 1.8683
3.8166 1.7691 1.8539
3.8485 1.8235 1.8321
3.8803 1.8820 1.8008
3.9121 1.9427 1.7581
3.9439 2.0039 1.7022
3.9757 2.0629 1.6309
4.0075 2.1150 1.5418
4.0393 2.1528 1.4344
4.0711 2.1680 1.3127
4.1029 2.1537 1.1854
4.1347 2.1090 1.0647
